,latitude,longitude
16875,37.59,-122.41
16876,37.6,-122.4
16877,37.6,-122.4
16878,37.6,-122.39
16879,37.6,-122.39
16880,37.59,-122.39
16881,37.59,-122.4
16882,37.59,-122.38
16883,37.59,-122.38
16884,37.58,-122.39
16885,37.58,-122.4
16886,37.59,-122.39
16887,37.57,-122.39
16888,37.6,-122.37
16889,37.59,-122.37
16890,37.59,-122.38
16891,37.59,-122.37
16892,37.58,-122.37
16893,37.58,-122.38
16894,37.58,-122.38
16895,37.58,-122.36
16896,37.58,-122.36
16897,37.58,-122.37
16898,37.58,-122.37
16899,37.59,-122.34
16900,37.58,-122.33
16901,37.58,-122.34
16902,37.58,-122.35
16903,37.59,-122.36
16904,37.58,-122.35
16905,37.58,-122.35
16906,37.57,-122.34
16907,37.57,-122.35
16908,37.58,-122.37
16909,37.57,-122.36
16910,37.56,-122.36
16911,37.56,-122.37
16912,37.56,-122.34
16913,37.55,-122.34
16914,37.54,-122.36
16915,37.56,-122.35
16916,37.57,-122.34
16917,37.57,-122.34
16918,37.57,-122.35
16919,37.57,-122.34
16920,37.57,-122.33
16921,37.57,-122.33
16922,37.58,-122.33
16923,37.58,-122.33
16924,37.6,-122.31
16925,37.58,-122.31
16926,37.57,-122.31
16927,37.58,-122.33
16928,37.57,-122.32
16929,37.57,-122.32
16930,37.57,-122.32
16931,37.57,-122.31
16932,37.56,-122.32
16933,37.57,-122.33
16934,37.56,-122.32
16935,37.56,-122.33
16936,37.56,-122.32
16937,37.56,-122.32
16938,37.56,-122.33
16939,37.55,-122.32
16940,37.55,-122.33
16941,37.55,-122.34
16942,37.56,-122.31
16943,37.55,-122.31
16944,37.55,-122.32
16945,37.55,-122.32
16946,37.55,-122.33
16947,37.54,-122.32
16948,37.53,-122.34
16949,37.53,-122.33
16950,37.53,-122.35
16951,37.52,-122.34
16952,37.53,-122.33
16953,37.52,-122.32
16954,37.53,-122.3
16955,37.53,-122.3
16956,37.53,-122.3
16957,37.52,-122.31
16958,37.53,-122.31
16959,37.54,-122.3
16960,37.53,-122.3
16961,37.53,-122.29
16962,37.54,-122.31
16963,37.54,-122.31
16964,37.53,-122.31
16965,37.53,-122.32
16966,37.55,-122.31
16967,37.54,-122.31
16968,37.54,-122.31
16969,37.54,-122.31
16970,37.55,-122.3
16971,37.55,-122.31
16972,37.56,-122.31
16973,37.56,-122.31
16974,37.56,-122.31
16975,37.56,-122.31
16976,37.57,-122.31
16977,37.57,-122.31
16978,37.57,-122.3
16979,37.56,-122.3
16980,37.57,-122.3
16981,37.56,-122.29
16982,37.56,-122.3
16983,37.56,-122.29
16984,37.56,-122.3
16985,37.56,-122.29
16986,37.55,-122.26
16987,37.55,-122.26
16988,37.55,-122.27
16989,37.54,-122.26
16990,37.55,-122.27
16991,37.55,-122.28
16992,37.56,-122.27
16993,37.56,-122.27
16994,37.54,-122.26
16995,37.54,-122.26
16996,37.54,-122.26
16997,37.54,-122.27
16998,37.54,-122.27
16999,37.54,-122.27
17000,37.56,-122.26
17001,37.57,-122.26
17002,37.56,-122.25
17003,37.55,-122.29
17004,37.54,-122.28
17005,37.54,-122.29
17006,37.54,-122.28
17007,37.54,-122.29
17008,37.54,-122.29
17009,37.53,-122.29
17010,37.53,-122.28
17011,37.53,-122.28
17012,37.53,-122.27
17013,37.53,-122.28
17014,37.52,-122.29
17015,37.52,-122.28
17016,37.52,-122.28
17017,37.52,-122.28
17018,37.52,-122.29
17019,37.52,-122.3
17020,37.51,-122.3
17021,37.52,-122.3
17022,37.52,-122.31
17023,37.52,-122.32
17024,37.5,-122.31
17025,37.52,-122.27
17026,37.51,-122.27
17027,37.51,-122.29
17028,37.52,-122.26
17029,37.51,-122.26
17030,37.51,-122.25
17031,37.5,-122.25
17032,37.51,-122.27
17033,37.51,-122.26
17034,37.5,-122.26
17035,37.5,-122.26
17036,37.5,-122.25
17037,37.49,-122.25
17038,37.49,-122.25
17039,37.49,-122.25
17040,37.5,-122.26
17041,37.51,-122.28
17042,37.5,-122.28
17043,37.49,-122.28
17044,37.49,-122.28
17045,37.48,-122.27
17046,37.48,-122.26
17047,37.48,-122.29
17048,37.47,-122.27
17049,37.46,-122.26
17050,37.47,-122.28
17051,37.47,-122.24
17052,37.48,-122.25
17053,37.47,-122.24
17054,37.47,-122.25
17055,37.47,-122.25
17056,37.48,-122.25
17057,37.48,-122.24
17058,37.48,-122.24
17059,37.48,-122.24
17060,37.49,-122.24
17061,37.49,-122.24
17062,37.48,-122.21
17063,37.49,-122.23
17064,37.49,-122.21
17065,37.48,-122.22
17066,37.48,-122.22
17067,37.49,-122.24
17068,37.55,-122.24
17069,37.53,-122.25
17070,37.53,-122.26
17071,37.52,-122.25
17072,37.52,-122.21
17073,37.48,-122.19
17074,37.48,-122.21
17075,37.48,-122.21
17076,37.48,-122.2
17077,37.48,-122.2
17078,37.48,-122.2
17079,37.48,-122.19
17080,37.48,-122.19
17081,37.47,-122.19
17082,37.47,-122.2
17083,37.47,-122.2
17084,37.47,-122.2
17085,37.47,-122.21
17086,37.47,-122.21
17087,37.47,-122.21
17088,37.47,-122.22
17089,37.47,-122.22
17090,37.47,-122.22
17091,37.48,-122.23
17092,37.47,-122.23
17093,37.48,-122.23
17094,37.47,-122.24
17095,37.47,-122.24
17096,37.46,-122.23
17097,37.46,-122.23
17098,37.46,-122.25
17099,37.46,-122.24
17100,37.45,-122.26
17101,37.46,-122.23
17102,37.46,-122.22
17103,37.45,-122.23
17104,37.45,-122.23
17105,37.46,-122.22
17106,37.46,-122.2
17107,37.44,-122.2
17108,37.44,-122.22
17109,37.46,-122.21
17110,37.46,-122.21
17111,37.46,-122.18
17112,37.47,-122.2
17113,37.47,-122.18
17114,37.47,-122.16
17115,37.48,-122.17
17116,37.47,-122.16
17117,37.48,-122.16
17118,37.5,-122.14
17119,37.48,-122.14
17120,37.47,-122.14
17121,37.48,-122.12
17122,37.47,-122.13
17123,37.46,-122.13
17124,37.46,-122.13
17125,37.45,-122.12
17126,37.46,-122.13
17127,37.47,-122.13
17128,37.47,-122.14
17129,37.47,-122.15
17130,37.47,-122.15
17131,37.46,-122.15
17132,37.46,-122.14
17133,37.47,-122.15
17134,37.46,-122.15
17135,37.46,-122.16
17136,37.45,-122.16
17137,37.46,-122.16
17138,37.46,-122.17
17139,37.46,-122.19
17140,37.45,-122.17
17141,37.45,-122.17
17142,37.45,-122.18
17143,37.45,-122.18
17144,37.45,-122.19
17145,37.44,-122.18
17146,37.44,-122.19
17147,37.44,-122.19
17148,37.43,-122.2
17149,37.44,-122.21
17150,37.43,-122.2
17151,37.43,-122.19
17152,37.43,-122.2
17153,37.43,-122.21
17154,37.43,-122.21
17155,37.42,-122.23
17156,37.42,-122.19
17157,37.43,-122.21
17158,37.42,-122.21
17159,37.4,-122.2
17160,37.4,-122.2
17161,37.38,-122.21
17162,37.35,-122.2
17163,37.37,-122.21
17164,37.37,-122.22
17165,37.36,-122.22
17166,37.4,-122.22
17167,37.45,-122.25
17168,37.45,-122.27
17169,37.43,-122.24
17170,37.43,-122.27
17171,37.39,-122.25
17172,37.38,-122.26
17173,37.41,-122.29
17174,37.51,-122.46
17175,37.5,-122.47
17176,37.5,-122.47
17177,37.51,-122.48
17178,37.51,-122.47
17179,37.52,-122.44
17180,37.5,-122.53
17181,37.54,-122.49
17182,37.53,-122.51
17183,37.51,-122.5
17184,37.5,-122.49
17185,37.43,-122.43
17186,37.46,-122.34
17187,37.34,-122.38
17188,37.39,-122.33
17189,37.32,-122.27
17190,37.24,-122.27
17191,37.18,-122.38
17192,34.44,-119.77
17193,34.45,-119.78
17194,34.45,-119.79
17195,34.45,-119.75
17196,34.44,-119.75
17197,34.44,-119.76
17198,34.45,-119.75
17199,34.48,-119.78
17200,34.5,-119.75
17201,34.45,-119.78
17202,34.44,-119.73
17203,34.43,-119.73
17204,34.44,-119.74
17205,34.43,-119.72
17206,34.43,-119.72
17207,34.43,-119.72
17208,34.43,-119.72
17209,34.43,-119.72
17210,34.43,-119.71
17211,34.42,-119.71
17212,34.43,-119.71
17213,34.44,-119.72
17214,34.44,-119.71
17215,34.43,-119.7
17216,34.43,-119.71
17217,34.43,-119.7
17218,34.43,-119.7
17219,34.47,-119.7
17220,34.47,-119.72
17221,34.45,-119.71
17222,34.44,-119.71
17223,34.44,-119.72
17224,34.44,-119.72
17225,34.44,-119.73
17226,34.45,-119.73
17227,34.44,-119.74
17228,34.45,-119.74
17229,34.44,-119.69
17230,34.43,-119.69
17231,34.43,-119.7
17232,34.43,-119.69
17233,34.43,-119.69
17234,34.44,-119.68
17235,34.47,-119.67
17236,34.44,-119.66
17237,34.43,-119.66
17238,34.44,-119.67
17239,34.43,-119.69
17240,34.43,-119.68
17241,34.43,-119.68
17242,34.38,-119.67
17243,34.42,-119.68
17244,34.43,-119.67
17245,34.42,-119.67
17246,34.42,-119.67
17247,34.43,-119.7
17248,34.42,-119.7
17249,34.42,-119.7
17250,34.42,-119.69
17251,34.42,-119.69
17252,34.42,-119.71
17253,34.42,-119.71
17254,34.42,-119.71
17255,34.42,-119.71
17256,34.42,-119.7
17257,34.41,-119.7
17258,34.42,-119.72
17259,34.42,-119.72
17260,34.42,-119.72
17261,34.42,-119.72
17262,34.42,-119.71
17263,34.42,-119.71
17264,34.41,-119.71
17265,34.35,-119.73
17266,34.36,-119.71
17267,34.36,-119.7
17268,34.4,-119.71
17269,34.4,-119.7
17270,34.41,-119.72
17271,34.4,-119.71
17272,34.41,-119.71
17273,34.41,-119.7
17274,34.41,-119.7
17275,34.38,-119.69
17276,34.41,-119.69
17277,34.43,-119.75
17278,34.43,-119.74
17279,34.4,-119.75
17280,34.43,-119.73
17281,34.42,-119.73
17282,34.42,-119.73
17283,34.41,-119.72
17284,34.41,-119.74
17285,34.41,-119.73
17286,34.41,-119.72
17287,34.35,-119.74
17288,34.38,-119.74
17289,34.42,-119.63
17290,34.43,-119.64
17291,34.4,-119.63
17292,34.43,-119.64
17293,34.45,-119.61
17294,34.44,-119.63
17295,34.43,-119.61
17296,34.41,-119.53
17297,34.41,-119.52
17298,34.4,-119.51
17299,34.4,-119.51
17300,34.39,-119.52
17301,34.39,-119.51
17302,34.4,-119.52
17303,34.38,-119.53
17304,34.4,-119.53
17305,34.46,-119.51
17306,34.38,-119.55
17307,34.38,-119.57
17308,34.43,-119.59
17309,34.39,-119.59
17310,34.35,-119.5
17311,34.39,-119.49
17312,34.77,-119.72
17313,34.75,-120.18
17314,34.72,-120.27
17315,34.62,-120.18
17316,34.63,-120.2
17317,34.61,-120.2
17318,34.63,-120.13
17319,34.6,-120.12
17320,34.6,-120.14
17321,34.61,-120.16
17322,34.59,-120.14
17323,34.59,-120.14
17324,34.72,-120.04
17325,34.66,-120.11
17326,34.64,-120.08
17327,34.62,-120.08
17328,34.62,-120.09
17329,34.62,-120.11
17330,34.61,-120.09
17331,34.59,-120.08
17332,34.54,-120.01
17333,34.91,-120.44
17334,34.91,-120.45
17335,34.9,-120.48
17336,34.88,-120.45
17337,34.88,-120.44
17338,34.87,-120.45
17339,34.87,-120.44
17340,34.86,-120.45
17341,34.86,-120.4
17342,34.85,-120.4
17343,34.86,-120.41
17344,34.86,-120.43
17345,34.86,-120.43
17346,34.9,-120.37
17347,34.87,-120.33
17348,34.91,-120.42
17349,34.9,-120.43
17350,34.9,-120.43
17351,34.88,-120.41
17352,34.89,-120.42
17353,34.89,-120.43
17354,34.89,-120.43
17355,34.88,-120.43
17356,34.87,-120.42
17357,34.87,-120.43
17358,34.87,-120.43
17359,34.88,-120.41
17360,34.87,-120.4
17361,34.87,-120.41
17362,34.87,-120.41
17363,34.95,-120.42
17364,34.95,-120.42
17365,34.95,-120.43
17366,34.95,-120.43
17367,34.94,-120.42
17368,34.93,-120.43
17369,34.93,-120.43
17370,34.98,-120.43
17371,34.97,-120.43
17372,34.96,-120.42
17373,34.96,-120.43
17374,34.96,-120.43
17375,34.96,-120.42
17376,34.96,-120.42
17377,34.96,-120.43
17378,34.97,-120.42
17379,34.96,-120.41
17380,34.96,-120.42
17381,34.96,-120.38
17382,34.96,-120.41
17383,34.96,-120.41
17384,34.95,-120.4
17385,34.98,-120.47
17386,34.97,-120.44
17387,34.97,-120.44
17388,34.97,-120.45
17389,34.97,-120.45
17390,34.96,-120.44
17391,34.96,-120.44
17392,34.96,-120.45
17393,34.96,-120.45
17394,34.96,-120.44
17395,34.96,-120.44
17396,34.96,-120.45
17397,34.95,-120.45
17398,34.94,-120.44
17399,34.94,-120.47
17400,34.93,-120.44
17401,34.93,-120.44
17402,34.95,-120.44
17403,34.95,-120.45
17404,34.94,-120.44
17405,34.95,-120.45
17406,34.94,-120.45
17407,34.94,-120.45
17408,34.97,-120.54
17409,34.96,-120.57
17410,34.96,-120.57
17411,34.97,-120.64
17412,34.91,-120.6
17413,34.7,-120.59
17414,34.7,-120.48
17415,34.64,-120.46
17416,34.65,-120.46
17417,34.64,-120.46
17418,34.64,-120.47
17419,34.65,-120.47
17420,34.64,-120.46
17421,34.64,-120.44
17422,34.64,-120.45
17423,34.64,-120.45
17424,34.64,-120.45
17425,34.65,-120.46
17426,34.65,-120.46
17427,34.65,-120.47
17428,34.65,-120.47
17429,34.65,-120.45
17430,34.65,-120.44
17431,34.65,-120.45
17432,34.65,-120.45
17433,34.65,-120.45
17434,34.63,-120.46
17435,34.64,-120.46
17436,34.64,-120.47
17437,34.64,-120.45
17438,34.64,-120.45
17439,34.63,-120.45
17440,34.66,-120.44
17441,34.66,-120.45
17442,34.66,-120.46
17443,34.66,-120.47
17444,34.52,-120.39
17445,34.66,-120.48
17446,34.65,-120.48
17447,34.63,-120.45
17448,34.63,-120.47
17449,34.74,-120.46
17450,34.71,-120.45
17451,34.71,-120.46
17452,34.7,-120.47
17453,34.71,-120.47
17454,34.69,-120.37
17455,34.7,-120.43
17456,34.69,-120.43
17457,34.68,-120.44
17458,34.42,-119.86
17459,34.4,-119.88
17460,34.4,-119.85
17461,34.43,-119.88
17462,34.43,-119.88
17463,34.43,-119.88
17464,34.42,-119.88
17465,34.4,-119.91
17466,34.45,-119.83
17467,34.44,-119.84
17468,34.45,-119.84
17469,34.44,-119.85
17470,34.47,-119.81
17471,34.46,-119.81
17472,34.48,-119.85
17473,34.44,-119.88
17474,34.44,-119.89
17475,34.44,-119.89
17476,34.44,-119.92
17477,34.47,-120.05
17478,34.38,-119.86
17479,34.41,-119.86
17480,34.38,-119.86
17481,34.45,-119.81
17482,34.44,-119.81
17483,34.45,-119.82
17484,34.44,-119.83
17485,34.44,-119.82
17486,34.44,-119.81
17487,34.43,-119.82
17488,34.44,-119.82
17489,34.44,-119.82
17490,34.44,-119.83
17491,34.43,-119.83
17492,34.43,-119.77
17493,34.43,-119.77
17494,34.4,-119.79
17495,34.44,-119.8
17496,34.43,-119.8
17497,34.43,-119.8
17498,34.44,-119.79
17499,34.44,-119.78
17500,34.43,-119.79
17501,37.36,-121.9
17502,37.36,-121.89
17503,37.36,-121.88
17504,37.35,-121.89
17505,37.36,-121.9
17506,37.35,-121.9
17507,37.35,-121.9
17508,37.34,-121.9
17509,37.34,-121.9
17510,37.34,-121.92
17511,37.34,-121.92
17512,37.34,-121.92
17513,37.33,-121.92
17514,37.33,-121.92
17515,37.33,-121.93
17516,37.33,-121.93
17517,37.33,-121.94
17518,37.34,-121.91
17519,37.33,-121.91
17520,37.33,-121.91
17521,37.33,-121.92
17522,37.33,-121.9
17523,37.33,-121.91
17524,37.33,-121.89
17525,37.33,-121.9
17526,37.33,-121.9
17527,37.34,-121.88
17528,37.33,-121.89
17529,37.33,-121.88
17530,37.35,-121.89
17531,37.34,-121.89
17532,37.34,-121.89
17533,37.34,-121.89
17534,37.34,-121.88
17535,37.36,-121.88
17536,37.35,-121.88
17537,37.35,-121.89
17538,37.35,-121.89
17539,37.35,-121.89
17540,37.35,-121.88
17541,37.35,-121.87
17542,37.34,-121.88
17543,37.35,-121.88
17544,37.34,-121.87
17545,37.34,-121.87
17546,37.34,-121.87
17547,37.34,-121.88
17548,37.35,-121.87
17549,37.35,-121.86
17550,37.35,-121.87
17551,37.34,-121.86
17552,37.34,-121.86
17553,37.33,-121.88
17554,37.33,-121.88
17555,37.33,-121.87
17556,37.33,-121.88
17557,37.33,-121.89
17558,37.32,-121.89
17559,37.32,-121.88
17560,37.32,-121.88
17561,37.32,-121.89
17562,37.32,-121.89
17563,37.31,-121.89
17564,37.31,-121.9
17565,37.32,-121.9
17566,37.32,-121.91
17567,37.31,-121.91
17568,37.32,-121.93
17569,37.33,-121.94
17570,37.32,-121.94
17571,37.32,-121.93
17572,37.32,-121.92
17573,37.32,-121.92
17574,37.32,-121.92
17575,37.32,-121.93
17576,37.31,-121.94
17577,37.31,-121.94
17578,37.3,-121.94
17579,37.3,-121.93
17580,37.31,-121.93
17581,37.31,-121.92
17582,37.31,-121.92
17583,37.3,-121.93
17584,37.31,-121.93
17585,37.31,-121.92
17586,37.3,-121.93
17587,37.3,-121.92
17588,37.3,-121.92
17589,37.31,-121.91
17590,37.31,-121.91
17591,37.3,-121.9
17592,37.3,-121.91
17593,37.3,-121.91
17594,37.3,-121.91
17595,37.31,-121.89
17596,37.31,-121.88
17597,37.3,-121.89
17598,37.3,-121.89
17599,37.31,-121.89
17600,37.3,-121.9
17601,37.3,-121.9
17602,37.3,-121.88
17603,37.29,-121.88
17604,37.3,-121.89
17605,37.3,-121.89
17606,37.29,-121.89
17607,37.29,-121.9
17608,37.29,-121.9
17609,37.29,-121.92
17610,37.29,-121.91
17611,37.29,-121.92
17612,37.29,-121.91
17613,37.29,-121.93
17614,37.29,-121.92
17615,37.28,-121.93
17616,37.28,-121.93
17617,37.28,-121.94
17618,37.28,-121.94
17619,37.27,-121.93
17620,37.27,-121.94
17621,37.27,-121.94
17622,37.26,-121.94
17623,37.26,-121.94
17624,37.26,-121.95
17625,37.26,-121.95
17626,37.25,-121.94
17627,37.26,-121.93
17628,37.26,-121.92
17629,37.25,-121.92
17630,37.25,-121.91
17631,37.28,-121.92
17632,37.27,-121.92
17633,37.27,-121.93
17634,37.27,-121.93
17635,37.28,-121.92
17636,37.27,-121.92
17637,37.27,-121.91
17638,37.28,-121.91
17639,37.28,-121.9
17640,37.27,-121.9
17641,37.25,-121.9
17642,37.25,-121.9
17643,37.27,-121.9
17644,37.26,-121.9
17645,37.26,-121.91
17646,37.26,-121.91
17647,37.26,-121.91
17648,37.25,-121.89
17649,37.26,-121.89
17650,37.26,-121.88
17651,37.26,-121.88
17652,37.26,-121.88
17653,37.25,-121.88
17654,37.25,-121.89
17655,37.25,-121.89
17656,37.29,-121.89
17657,37.28,-121.89
17658,37.28,-121.9
17659,37.28,-121.88
17660,37.28,-121.89
17661,37.27,-121.88
17662,37.27,-121.88
17663,37.26,-121.89
17664,37.27,-121.89
17665,37.32,-121.87
17666,37.32,-121.87
17667,37.32,-121.88
17668,37.32,-121.88
17669,37.31,-121.86
17670,37.3,-121.87
17671,37.31,-121.87
17672,37.3,-121.87
17673,37.3,-121.88
17674,37.32,-121.86
17675,37.33,-121.85
17676,37.32,-121.84
17677,37.33,-121.85
17678,37.33,-121.85
17679,37.32,-121.84
17680,37.32,-121.84
17681,37.29,-121.87
17682,37.28,-121.87
17683,37.29,-121.86
17684,37.28,-121.85
17685,37.3,-121.83
17686,37.3,-121.85
17687,37.29,-121.84
17688,37.29,-121.84
17689,37.28,-121.84
17690,37.31,-121.83
17691,37.3,-121.83
17692,37.29,-121.81
17693,37.28,-121.81
17694,37.28,-121.82
17695,37.29,-121.83
17696,37.29,-121.83
17697,37.28,-121.83
17698,37.28,-121.83
17699,37.28,-121.82
17700,37.29,-121.83
17701,37.29,-121.82
17702,37.32,-121.83
17703,37.31,-121.82
17704,37.31,-121.82
17705,37.31,-121.81
17706,37.31,-121.81
17707,37.32,-121.81
17708,37.32,-121.82
17709,37.33,-121.82
17710,37.32,-121.83
17711,37.33,-121.81
17712,37.34,-121.8
17713,37.34,-121.8
17714,37.34,-121.79
17715,37.35,-121.8
17716,37.34,-121.78
17717,37.35,-121.75
17718,37.33,-121.77
17719,37.33,-121.77
17720,37.34,-121.78
17721,37.33,-121.79
17722,37.33,-121.79
17723,37.33,-121.79
17724,37.33,-121.78
17725,37.32,-121.8
17726,37.32,-121.8
17727,37.32,-121.8
17728,37.32,-121.79
17729,37.32,-121.79
17730,37.33,-121.76
17731,37.3,-121.81
17732,37.31,-121.81
17733,37.31,-121.8
17734,37.3,-121.8
17735,37.3,-121.81
17736,37.31,-121.8
17737,37.31,-121.79
17738,37.31,-121.78
17739,37.3,-121.79
17740,37.28,-121.76
17741,37.3,-121.74
17742,37.31,-121.78
17743,37.31,-121.77
17744,37.29,-121.76
17745,37.3,-121.76
17746,37.3,-121.75
17747,37.29,-121.74
17748,37.29,-121.75
17749,37.34,-121.84
17750,37.33,-121.84
17751,37.33,-121.84
17752,37.32,-121.83
17753,37.35,-121.82
17754,37.34,-121.82
17755,37.35,-121.81
17756,37.35,-121.81
17757,37.35,-121.8
17758,37.35,-121.8
17759,37.34,-121.84
17760,37.33,-121.83
17761,37.34,-121.83
17762,37.34,-121.83
17763,37.36,-121.87
17764,37.35,-121.86
17765,37.35,-121.86
17766,37.34,-121.85
17767,37.35,-121.84
17768,37.35,-121.85
17769,37.35,-121.84
17770,37.37,-121.86
17771,37.37,-121.84
17772,37.36,-121.85
17773,37.36,-121.85
17774,37.36,-121.85
17775,37.36,-121.86
17776,37.38,-121.84
17777,37.38,-121.85
17778,37.39,-121.84
17779,37.38,-121.83
17780,37.38,-121.84
17781,37.38,-121.83
17782,37.37,-121.83
17783,37.37,-121.83
17784,37.37,-121.84
17785,37.37,-121.84
17786,37.37,-121.82
17787,37.36,-121.83
17788,37.36,-121.83
17789,37.35,-121.83
17790,37.37,-121.82
17791,37.37,-121.81
17792,37.36,-121.82
17793,37.36,-121.82
17794,37.37,-121.82
17795,37.39,-121.81
17796,37.39,-121.82
17797,37.38,-121.82
17798,37.38,-121.81
17799,37.38,-121.82
17800,37.37,-121.81
17801,37.38,-121.79
17802,37.36,-121.81
17803,37.39,-121.87
17804,37.39,-121.87
17805,37.38,-121.87
17806,37.38,-121.87
17807,37.39,-121.88
17808,37.41,-121.87
17809,37.4,-121.87
17810,37.4,-121.86
17811,37.39,-121.87
17812,37.39,-121.86
17813,37.39,-121.85
17814,37.42,-121.82
17815,37.41,-121.81
17816,37.4,-121.84
17817,37.4,-121.83
17818,37.4,-121.9
17819,37.39,-121.9
17820,37.37,-121.9
17821,37.37,-121.88
17822,37.38,-121.87
17823,37.38,-121.86
17824,37.39,-121.89
17825,37.4,-121.88
17826,37.38,-121.89
17827,37.37,-121.88
17828,37.4,-121.86
17829,37.4,-121.86
17830,37.41,-121.85
17831,37.4,-121.85
17832,37.41,-121.86
17833,37.41,-121.85
17834,37.41,-121.86
17835,37.41,-121.86
17836,37.41,-121.86
17837,37.44,-121.9
17838,37.44,-121.9
17839,37.44,-121.9
17840,37.44,-121.89
17841,37.43,-121.88
17842,37.43,-121.88
17843,37.43,-121.87
17844,37.44,-121.85
17845,37.42,-121.87
17846,37.41,-121.87
17847,37.41,-121.88
17848,37.42,-121.86
17849,37.42,-121.87
17850,37.44,-121.88
17851,37.44,-121.88
17852,37.44,-121.88
17853,37.44,-121.88
17854,37.46,-121.89
17855,37.46,-121.88
17856,37.45,-121.89
17857,37.44,-121.88
17858,37.46,-121.87
17859,37.46,-121.9
17860,37.46,-121.91
17861,37.45,-121.9
17862,37.45,-121.9
17863,37.42,-121.91
17864,37.41,-121.9
17865,37.42,-121.89
17866,37.45,-121.92
17867,37.44,-121.91
17868,37.44,-121.91
17869,37.44,-121.91
17870,37.43,-121.91
17871,37.44,-122.07
17872,37.43,-121.96
17873,37.44,-121.97
17874,37.4,-121.99
17875,37.4,-121.99
17876,37.39,-121.99
17877,37.4,-122.02
17878,37.4,-122.01
17879,37.4,-122.0
17880,37.4,-122.0
17881,37.4,-122.0
17882,37.4,-122.01
17883,37.39,-122.0
17884,37.41,-121.96
17885,37.4,-121.97
17886,37.39,-121.96
17887,37.39,-121.95
17888,37.38,-121.95
17889,37.41,-121.95
17890,37.42,-121.94
17891,37.4,-121.93
17892,37.36,-121.91
17893,37.36,-121.92
17894,37.37,-121.95
17895,37.36,-121.95
17896,37.36,-121.95
17897,37.35,-121.93
17898,37.34,-121.93
17899,37.37,-121.98
17900,37.36,-121.98
17901,37.37,-121.98
17902,37.37,-121.99
17903,37.36,-121.97
17904,37.36,-121.97
17905,37.35,-121.97
17906,37.36,-121.96
17907,37.36,-121.96
17908,37.35,-121.97
17909,37.36,-121.97
17910,37.36,-121.98
17911,37.36,-121.98
17912,37.36,-121.98
17913,37.36,-121.98
17914,37.36,-121.99
17915,37.36,-121.99
17916,37.36,-121.99
17917,37.36,-121.99
17918,37.35,-121.98
17919,37.35,-121.99
17920,37.35,-121.99
17921,37.35,-121.99
17922,37.35,-121.98
17923,37.35,-121.97
17924,37.34,-121.98
17925,37.34,-121.98
17926,37.34,-121.99
17927,37.35,-121.96
17928,37.34,-121.97
17929,37.35,-121.97
17930,37.35,-121.96
17931,37.35,-121.95
17932,37.35,-121.94
17933,37.35,-121.94
17934,37.35,-121.95
17935,37.35,-121.95
17936,37.35,-121.95
17937,37.34,-121.94
17938,37.34,-121.94
17939,37.34,-121.94
17940,37.33,-121.94
17941,37.33,-121.94
17942,37.34,-121.94
17943,37.34,-121.95
17944,37.33,-121.95
17945,37.33,-121.95
17946,37.33,-121.96
17947,37.33,-121.96
17948,37.34,-121.96
17949,37.34,-121.96
17950,37.34,-121.96
17951,37.34,-121.96
17952,37.34,-121.96
17953,37.33,-121.98
17954,37.33,-121.98
17955,37.34,-121.99
17956,37.33,-121.97
17957,37.33,-121.98
17958,37.33,-121.98
17959,37.33,-121.99
17960,37.33,-121.99
17961,37.31,-121.98
17962,37.3,-121.99
17963,37.3,-122.0
17964,37.32,-121.98
17965,37.32,-121.99
17966,37.31,-121.98
17967,37.31,-121.98
17968,37.31,-121.99
17969,37.32,-121.97
17970,37.32,-121.96
17971,37.32,-121.95
17972,37.32,-121.95
17973,37.31,-121.95
17974,37.31,-121.96
17975,37.31,-121.96
17976,37.31,-121.97
17977,37.31,-121.97
17978,37.3,-121.97
17979,37.32,-121.95
17980,37.31,-121.94
17981,37.31,-121.95
17982,37.3,-121.94
17983,37.3,-121.95
17984,37.3,-121.94
17985,37.3,-121.95
17986,37.3,-121.96
17987,37.29,-121.94
17988,37.29,-121.94
17989,37.27,-121.95
17990,37.28,-121.95
17991,37.29,-121.95
17992,37.29,-121.95
17993,37.28,-121.95
17994,37.3,-121.98
17995,37.29,-121.98
17996,37.29,-121.98
17997,37.28,-121.96
17998,37.28,-121.97
17999,37.28,-121.97
18000,37.28,-121.98
18001,37.28,-121.98
18002,37.28,-121.98
18003,37.27,-121.99
18004,37.29,-121.99
18005,37.3,-121.96
18006,37.3,-121.97
18007,37.29,-121.96
18008,37.29,-121.97
18009,37.29,-121.97
18010,37.27,-121.99
18011,37.27,-121.98
18012,37.27,-121.98
18013,37.28,-121.96
18014,37.27,-121.96
18015,37.27,-121.96
18016,37.26,-121.97
18017,37.26,-121.96
18018,37.25,-121.95
18019,37.24,-121.95
18020,37.24,-121.95
18021,37.24,-121.96
18022,37.25,-121.96
18023,37.25,-121.95
18024,37.25,-121.93
18025,37.25,-121.93
18026,37.25,-121.92
18027,37.25,-121.93
18028,37.24,-121.94
18029,37.24,-121.91
18030,37.24,-121.91
18031,37.24,-121.92
18032,37.24,-121.94
18033,37.24,-121.94
18034,37.24,-121.93
18035,37.24,-121.92
18036,37.23,-121.91
18037,37.23,-121.91
18038,37.22,-121.93
18039,37.23,-121.96
